xg,event_id,season,game_date,game_id,event,event_type,secondary_type,period,period_seconds,period_seconds_remaining,game_seconds,game_seconds_remaining,event_team_name,event_team_type,event_team_id,event_player_1_id,event_player_1_type,event_player_2_id,event_player_2_type,event_player_3_id,event_player_3_type,event_goalie_id,home_score,home_final,away_score,away_final,strength_state,empty_net,extra_attacker,home_skaters,away_skaters,home_on_1,home_on_2,home_on_3,home_on_4,home_on_5,home_on_6,home_on_7,away_on_1,away_on_2,away_on_3,away_on_4,away_on_5,away_on_6,away_on_7,x,y,shot_distance,shot_angle,zone_code,away_team,away_abbr,away_id,home_team,home_abbr,home_id
,20230200010265,20232024,2023-10-10,2023020001,Change,CHANGE,,1,,,1107,2493,Tampa Bay Lightning,,,,,,,,,,1,5,0,3,,,,,,8476822,8479591,8484325,8478178,8479410,,,8474679,8478438,8482146,8474151,8475197,,,,,,,,,,,,,
,20230200010266,20232024,2023-10-10,2023020001,Change,CHANGE,,1,,,1121,2479,Tampa Bay Lightning,,,,,,,,,,1,5,0,3,,,,,,8476822,8484325,8479661,8478178,8479410,,,8474679,8478438,8482146,8474151,8475197,,,,,,,,,,,,,
0.0851536169648171,20230200010267,20232024,2023-10-10,2023020001,Missed Shot,MISSED_SHOT,snap,1,1134,66,1134,2466,Tampa Bay Lightning,home,14,8479661,Shooter,,,,,8477424,1,5,0,3,5v5,FALSE,FALSE,5,5,8476822,8484325,8479661,8478178,8479410,,,8474679,8478438,8482146,8474151,8475197,,,79,23,25.1,66.5,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010268,20232024,2023-10-10,2023020001,Giveaway,GIVEAWAY,,1,1144,56,1144,2456,Tampa Bay Lightning,home,14,8479661,,,,,,,1,5,0,3,5v5,FALSE,FALSE,5,5,8476822,8484325,8479661,8478178,8479410,,,8474679,8478438,8482146,8474151,8475197,,,78,28,,,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010269,20232024,2023-10-10,2023020001,Change,CHANGE,,1,,,1144,2456,Nashville Predators,,,,,,,,,,1,5,0,3,,,,,,8476822,8484325,8479661,8478178,8479410,,,8474679,8478438,8482146,8474151,8474600,,,,,,,,,,,,,
,20230200010270,20232024,2023-10-10,2023020001,Change,CHANGE,,1,,,1147,2453,Nashville Predators,,,,,,,,,,1,5,0,3,,,,,,8476822,8484325,8479661,8478178,8479410,,,8474679,8482146,8474151,8474568,8474600,,,,,,,,,,,,,
,20230200010271,20232024,2023-10-10,2023020001,Change,CHANGE,,1,,,1148,2452,Nashville Predators,,,,,,,,,,1,5,0,3,,,,,,8476822,8484325,8479661,8478178,8479410,,,8475158,8476887,8482146,8474568,8474600,,,,,,,,,,,,,
,20230200010272,20232024,2023-10-10,2023020001,Change,CHANGE,,1,,,1163,2437,Tampa Bay Lightning,,,,,,,,,,1,5,0,3,,,,,,8476822,8484325,8479661,8475167,8480246,,,8475158,8476887,8482146,8474568,8474600,,,,,,,,,,,,,
,20230200010273,20232024,2023-10-10,2023020001,Hit,HIT,,1,1167,33,1167,2433,Nashville Predators,away,18,8474568,Hitter,8484325,Hittee,,,,1,5,0,3,5v5,FALSE,FALSE,5,5,8476822,8484325,8479661,8475167,8480246,,,8475158,8476887,8482146,8474568,8474600,,,53,-39,,,D,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010274,20232024,2023-10-10,2023020001,Change,CHANGE,,1,,,1167,2433,Tampa Bay Lightning,,,,,,,,,,1,5,0,3,,,,,,8478519,8484325,8479661,8475167,8480246,,,8475158,8476887,8482146,8474568,8474600,,,,,,,,,,,,,
,20230200010275,20232024,2023-10-10,2023020001,Change,CHANGE,,1,,,1169,2431,Tampa Bay Lightning,,,,,,,,,,1,5,0,3,,,,,,8474564,8478519,8479661,8475167,8480246,,,8475158,8476887,8482146,8474568,8474600,,,,,,,,,,,,,
,20230200010276,20232024,2023-10-10,2023020001,Penalty,PENALTY,slashing,1,1170,30,1170,2430,Nashville Predators,away,18,8474600,PenaltyOn,8484325,DrewBy,,ServedBy,,1,5,0,3,5v5,FALSE,FALSE,5,5,8474564,8478519,8479661,8475167,8480246,,,8475158,8476887,8482146,8474568,8474600,,,30,-25,,,D,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010277,20232024,2023-10-10,2023020001,Change,CHANGE,,1,,,1170,2430,Nashville Predators,,,,,,,,,,1,5,0,3,,,,,,8474564,8478519,8479661,8475167,8480246,,,8476925,8482062,8474151,8478851,,,,,,,,,,,,,,
,20230200010278,20232024,2023-10-10,2023020001,Change,CHANGE,,1,,,1170,2430,Tampa Bay Lightning,,,,,,,,,,1,5,0,3,,,,,,8474564,8478010,8477426,8476453,8475167,,,8476925,8482062,8474151,8478851,,,,,,,,,,,,,,
,20230200010279,20232024,2023-10-10,2023020001,Faceoff,FACEOFF,,1,1170,30,1170,2430,Tampa Bay Lightning,home,14,8474564,Winner,8476925,Loser,,,,1,5,0,3,5v4,FALSE,FALSE,5,4,8474564,8478010,8477426,8476453,8475167,,,8476925,8482062,8474151,8478851,,,,69,22,,,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
0.0817209556698799,20230200010280,20232024,2023-10-10,2023020001,Missed Shot,MISSED_SHOT,snap,1,1182,18,1182,2418,Tampa Bay Lightning,home,14,8474564,Shooter,,,,,8477424,1,5,0,3,5v4,FALSE,FALSE,5,4,8474564,8478010,8477426,8476453,8475167,,,8476925,8482062,8474151,8478851,,,,63,15,30,30,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010281,20232024,2023-10-10,2023020001,Change,CHANGE,,1,,,1200,2400,Nashville Predators,,,,,,,,,,1,5,0,3,,,,,,8474564,8478010,8477426,8476453,8475167,,,,,,,,,,,,,,,,,,,,
,20230200010282,20232024,2023-10-10,2023020001,Change,CHANGE,,1,,,1200,2400,Tampa Bay Lightning,,,,,,,,,,1,5,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20230200010283,20232024,2023-10-10,2023020001,Period End,PERIOD_END,,1,1200,0,1200,2400,,,,,,,,,,,1,5,0,3,5v4,FALSE,FALSE,5,4,,,,,,,,,,,,,,,,,,,,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010284,20232024,2023-10-10,2023020001,Period Start,PERIOD_START,,2,0,1200,1200,2400,,,,,,,,,,,1,5,0,3,5v4,FALSE,FALSE,5,4,,,,,,,,,,,,,,,,,,,,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010285,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1200,2400,Nashville Predators,,,,,,,,,,1,5,0,3,,,,,,,,,,,,,8476925,8482062,8474151,8478851,,,,,,,,,,,,,,
,20230200010286,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1200,2400,Tampa Bay Lightning,,,,,,,,,,1,5,0,3,,,,,,8474564,8478010,8477426,8476453,8475167,,,8476925,8482062,8474151,8478851,,,,,,,,,,,,,,
,20230200010287,20232024,2023-10-10,2023020001,Faceoff,FACEOFF,,2,0,1200,1200,2400,Nashville Predators,away,18,8476925,Winner,8474564,Loser,,,,1,5,0,3,4v5,FALSE,FALSE,5,4,8474564,8478010,8477426,8476453,8475167,,,8476925,8482062,8474151,8478851,,,,0,0,,,N,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010288,20232024,2023-10-10,2023020001,Blocked Shot,BLOCKED_SHOT,,2,50,1150,1250,2350,Nashville Predators,away,18,8474564,Shooter,8478851,Blocker,,,,1,5,0,3,4v5,FALSE,FALSE,5,4,8474564,8478010,8477426,8476453,8475167,,,8476925,8482062,8474151,8478851,,,,67,8,,,D,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
0.0442713685333729,20230200010289,20232024,2023-10-10,2023020001,Shot On Goal,SHOT_ON_GOAL,wrist,2,53,1147,1253,2347,Tampa Bay Lightning,home,14,8476453,Shooter,,,,,8477424,1,5,0,3,5v4,FALSE,FALSE,5,4,8474564,8478010,8477426,8476453,8475167,,,8476925,8482062,8474151,8478851,,,,74,-17,22.7,48.6,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010290,20232024,2023-10-10,2023020001,Stoppage,STOPPAGE,,2,55,1145,1255,2345,,,,,,,,,,,1,5,0,3,5v4,FALSE,FALSE,5,4,8474564,8478010,8477426,8476453,8475167,,,8476925,8482062,8474151,8478851,,,,,,,,,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010291,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1255,2345,Nashville Predators,,,,,,,,,,1,5,0,3,,,,,,8474564,8478010,8477426,8476453,8475167,,,8475158,8478508,8474568,8478468,,,,,,,,,,,,,,
,20230200010292,20232024,2023-10-10,2023020001,Faceoff,FACEOFF,,2,55,1145,1255,2345,Tampa Bay Lightning,home,14,8474564,Winner,8475158,Loser,,,,1,5,0,3,5v4,FALSE,FALSE,5,4,8474564,8478010,8477426,8476453,8475167,,,8475158,8478508,8474568,8478468,,,,69,-22,,,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010293,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1286,2314,Tampa Bay Lightning,,,,,,,,,,1,5,0,3,,,,,,8474564,8478010,8476453,8475167,8478178,,,8475158,8478508,8474568,8478468,,,,,,,,,,,,,,
,20230200010294,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1290,2310,Nashville Predators,,,,,,,,,,1,5,0,3,,,,,,8474564,8478010,8476453,8475167,8478178,,,8475158,8478508,8474568,8474600,8478468,,,,,,,,,,,,,
,20230200010295,20232024,2023-10-10,2023020001,Stoppage,STOPPAGE,,2,92,1108,1292,2308,,,,,,,,,,,1,5,0,3,5v5,FALSE,FALSE,5,5,8474564,8478010,8476453,8475167,8478178,,,8475158,8478508,8474568,8474600,8478468,,,,,,,,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010296,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1292,2308,Nashville Predators,,,,,,,,,,1,5,0,3,,,,,,8474564,8478010,8476453,8475167,8478178,,,8474679,8479996,8476887,8474600,8475197,,,,,,,,,,,,,
,20230200010297,20232024,2023-10-10,2023020001,Faceoff,FACEOFF,,2,92,1108,1292,2308,Nashville Predators,away,18,8479996,Winner,8474564,Loser,,,,1,5,0,3,5v5,FALSE,FALSE,5,5,8474564,8478010,8476453,8475167,8478178,,,8474679,8479996,8476887,8474600,8475197,,,-69,22,,,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010298,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1309,2291,Tampa Bay Lightning,,,,,,,,,,1,5,0,3,,,,,,8478010,8479542,8476453,8475167,8478178,,,8474679,8479996,8476887,8474600,8475197,,,,,,,,,,,,,
,20230200010299,20232024,2023-10-10,2023020001,Blocked Shot,BLOCKED_SHOT,,2,122,1078,1322,2278,Nashville Predators,away,18,8476887,Shooter,8479996,Blocker,,,,1,5,0,3,5v5,FALSE,FALSE,5,5,8478010,8479542,8476453,8475167,8478178,,,8474679,8479996,8476887,8474600,8475197,,,-76,19,,,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010300,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1326,2274,Tampa Bay Lightning,,,,,,,,,,1,5,0,3,,,,,,8478010,8479542,8476453,8478178,8479410,,,8474679,8479996,8476887,8474600,8475197,,,,,,,,,,,,,
0.0668967664241791,20230200010301,20232024,2023-10-10,2023020001,Shot On Goal,SHOT_ON_GOAL,wrist,2,127,1073,1327,2273,Tampa Bay Lightning,home,14,8476453,Shooter,,,,,8477424,1,5,0,3,5v5,FALSE,FALSE,5,5,8478010,8479542,8476453,8478178,8479410,,,8474679,8479996,8476887,8474600,8475197,,,88,8,8.1,82.9,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010302,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1339,2261,Tampa Bay Lightning,,,,,,,,,,1,5,0,3,,,,,,8478519,8479542,8476453,8478178,8479410,,,8474679,8479996,8476887,8474600,8475197,,,,,,,,,,,,,
,20230200010303,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1341,2259,Nashville Predators,,,,,,,,,,1,5,0,3,,,,,,8478519,8479542,8476453,8478178,8479410,,,8474679,8478438,8476887,8474600,8475197,,,,,,,,,,,,,
,20230200010304,20232024,2023-10-10,2023020001,Stoppage,STOPPAGE,,2,145,1055,1345,2255,,,,,,,,,,,1,5,0,3,5v5,FALSE,FALSE,5,5,8478519,8479542,8476453,8478178,8479410,,,8474679,8478438,8476887,8474600,8475197,,,,,,,,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010305,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1345,2255,Nashville Predators,,,,,,,,,,1,5,0,3,,,,,,8478519,8479542,8476453,8478178,8479410,,,8478438,8481577,8482146,8474568,8478468,,,,,,,,,,,,,
,20230200010306,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1345,2255,Tampa Bay Lightning,,,,,,,,,,1,5,0,3,,,,,,8477353,8478519,8479542,8478178,8479410,,,8478438,8481577,8482146,8474568,8478468,,,,,,,,,,,,,
,20230200010307,20232024,2023-10-10,2023020001,Faceoff,FACEOFF,,2,145,1055,1345,2255,Tampa Bay Lightning,home,14,8478519,Winner,8478438,Loser,,,,1,5,0,3,5v5,FALSE,FALSE,5,5,8477353,8478519,8479542,8478178,8479410,,,8478438,8481577,8482146,8474568,8478468,,,20,22,,,N,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
0.1529401242733,20230200010308,20232024,2023-10-10,2023020001,Missed Shot,MISSED_SHOT,wrist,2,164,1036,1364,2236,Tampa Bay Lightning,home,14,8479542,Shooter,,,,,8477424,1,5,0,3,5v5,FALSE,FALSE,5,5,8477353,8478519,8479542,8478178,8479410,,,8478438,8481577,8482146,8474568,8478468,,,69,-20,28.3,45,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
0.0192749463021755,20230200010309,20232024,2023-10-10,2023020001,Missed Shot,MISSED_SHOT,slap,2,174,1026,1374,2226,Tampa Bay Lightning,home,14,8479542,Shooter,,,,,8477424,1,5,0,3,5v5,FALSE,FALSE,5,5,8477353,8478519,8479542,8478178,8479410,,,8478438,8481577,8482146,8474568,8478468,,,31,6,58.3,5.9,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010310,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1385,2215,Nashville Predators,,,,,,,,,,1,5,0,3,,,,,,8477353,8478519,8479542,8478178,8479410,,,8478438,8481577,8482146,8474151,8474568,,,,,,,,,,,,,
,20230200010311,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1389,2211,Tampa Bay Lightning,,,,,,,,,,1,5,0,3,,,,,,8477353,8478519,8479542,8475177,8478178,,,8478438,8481577,8482146,8474151,8474568,,,,,,,,,,,,,
,20230200010312,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1390,2210,Tampa Bay Lightning,,,,,,,,,,1,5,0,3,,,,,,8477353,8478519,8479542,8475177,8478416,,,8478438,8481577,8482146,8474151,8474568,,,,,,,,,,,,,
0.0215566996484995,20230200010313,20232024,2023-10-10,2023020001,Shot On Goal,SHOT_ON_GOAL,slap,2,192,1008,1392,2208,Tampa Bay Lightning,home,14,8478519,Shooter,,,,,8477424,1,5,0,3,5v5,FALSE,FALSE,5,5,8477353,8478519,8479542,8475177,8478416,,,8478438,8481577,8482146,8474151,8474568,,,84,22,22.6,77.2,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010314,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1400,2200,Nashville Predators,,,,,,,,,,1,5,0,3,,,,,,8477353,8478519,8479542,8475177,8478416,,,8475158,8481577,8482146,8474151,8474568,,,,,,,,,,,,,
,20230200010315,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1400,2200,Tampa Bay Lightning,,,,,,,,,,1,5,0,3,,,,,,8478519,8477426,8479542,8475177,8478416,,,8475158,8481577,8482146,8474151,8474568,,,,,,,,,,,,,
,20230200010316,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1401,2199,Tampa Bay Lightning,,,,,,,,,,1,5,0,3,,,,,,8479591,8477426,8477839,8475177,8478416,,,8475158,8481577,8482146,8474151,8474568,,,,,,,,,,,,,
,20230200010317,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1402,2198,Nashville Predators,,,,,,,,,,1,5,0,3,,,,,,8479591,8477426,8477839,8475177,8478416,,,8475158,8481577,8481704,8474151,8478851,,,,,,,,,,,,,
,20230200010318,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1404,2196,Nashville Predators,,,,,,,,,,1,5,0,3,,,,,,8479591,8477426,8477839,8475177,8478416,,,8475158,8481704,8476887,8474151,8478851,,,,,,,,,,,,,
,20230200010319,20232024,2023-10-10,2023020001,Blocked Shot,BLOCKED_SHOT,,2,227,973,1427,2173,Tampa Bay Lightning,home,14,8477839,Shooter,8479591,Blocker,,,,1,5,0,3,5v5,FALSE,FALSE,5,5,8479591,8477426,8477839,8475177,8478416,,,8475158,8481704,8476887,8474151,8478851,,,73,-1,,,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
0.10750562697649,20230200010320,20232024,2023-10-10,2023020001,Shot On Goal,SHOT_ON_GOAL,wrist,2,240,960,1440,2160,Tampa Bay Lightning,home,14,8478416,Shooter,,,,,8477424,1,5,0,3,5v5,FALSE,FALSE,5,5,8479591,8477426,8477839,8475177,8478416,,,8475158,8481704,8476887,8474151,8478851,,,53,-27,45,36.9,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010321,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1446,2154,Nashville Predators,,,,,,,,,,1,5,0,3,,,,,,8479591,8477426,8477839,8475177,8478416,,,8475158,8478508,8481704,8474151,8478851,,,,,,,,,,,,,
,20230200010322,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1446,2154,Tampa Bay Lightning,,,,,,,,,,1,5,0,3,,,,,,8479591,8477839,8475167,8475177,8478416,,,8475158,8478508,8481704,8474151,8478851,,,,,,,,,,,,,
,20230200010323,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1449,2151,Nashville Predators,,,,,,,,,,1,5,0,3,,,,,,8479591,8477839,8475167,8475177,8478416,,,8475158,8478508,8482062,8474151,8478851,,,,,,,,,,,,,
,20230200010324,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1450,2150,Tampa Bay Lightning,,,,,,,,,,1,5,0,3,,,,,,8476822,8479591,8484325,8475167,8480246,,,8475158,8478508,8482062,8474151,8478851,,,,,,,,,,,,,
,20230200010325,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1452,2148,Tampa Bay Lightning,,,,,,,,,,1,5,0,3,,,,,,8476822,8484325,8479661,8475167,8480246,,,8475158,8478508,8482062,8474151,8478851,,,,,,,,,,,,,
,20230200010326,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1454,2146,Nashville Predators,,,,,,,,,,1,5,0,3,,,,,,8476822,8484325,8479661,8475167,8480246,,,8475158,8478508,8482062,8474151,8475197,,,,,,,,,,,,,
0.0846766084432602,20230200010327,20232024,2023-10-10,2023020001,Missed Shot,MISSED_SHOT,tip-in,2,255,945,1455,2145,Nashville Predators,away,18,8482062,Shooter,,,,,8477992,1,5,0,3,5v5,FALSE,FALSE,5,5,8476822,8484325,8479661,8475167,8480246,,,8475158,8478508,8482062,8474151,8475197,,,-79,-3,10.4,16.7,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010328,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1455,2145,Nashville Predators,,,,,,,,,,1,5,0,3,,,,,,8476822,8484325,8479661,8475167,8480246,,,8476925,8478508,8482062,8475197,8478468,,,,,,,,,,,,,
0.0595628321170807,20230200010329,20232024,2023-10-10,2023020001,Shot On Goal,SHOT_ON_GOAL,wrist,2,283,917,1483,2117,Nashville Predators,away,18,8478468,Shooter,,,,,8477992,1,5,0,3,5v5,FALSE,FALSE,5,5,8476822,8484325,8479661,8475167,8480246,,,8476925,8478508,8482062,8475197,8478468,,,-72,-39,42.5,66.4,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
0.197995334863663,20230200010330,20232024,2023-10-10,2023020001,Shot On Goal,SHOT_ON_GOAL,poke,2,284,916,1484,2116,Nashville Predators,away,18,8476925,Shooter,,,,,8477992,1,5,0,3,5v5,FALSE,FALSE,5,5,8476822,8484325,8479661,8475167,8480246,,,8476925,8478508,8482062,8475197,8478468,,,-81,-1,8.1,7.1,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010331,20232024,2023-10-10,2023020001,Stoppage,STOPPAGE,,2,286,914,1486,2114,,,,,,,,,,,1,5,0,3,5v5,FALSE,FALSE,5,5,8476822,8484325,8479661,8475167,8480246,,,8476925,8478508,8482062,8475197,8478468,,,,,,,,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010332,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1486,2114,Nashville Predators,,,,,,,,,,1,5,0,3,,,,,,8476822,8484325,8479661,8475167,8480246,,,8474679,8479996,8480748,8474568,8474600,,,,,,,,,,,,,
,20230200010333,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1486,2114,Tampa Bay Lightning,,,,,,,,,,1,5,0,3,,,,,,8474564,8478010,8476453,8478178,8479410,,,8474679,8479996,8480748,8474568,8474600,,,,,,,,,,,,,
,20230200010334,20232024,2023-10-10,2023020001,Faceoff,FACEOFF,,2,286,914,1486,2114,Tampa Bay Lightning,home,14,8474564,Winner,8479996,Loser,,,,1,5,0,3,5v5,FALSE,FALSE,5,5,8474564,8478010,8476453,8478178,8479410,,,8474679,8479996,8480748,8474568,8474600,,,-69,-22,,,D,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
0.0790575221180916,20230200010335,20232024,2023-10-10,2023020001,Shot On Goal,SHOT_ON_GOAL,wrist,2,290,910,1490,2110,Nashville Predators,away,18,8474679,Shooter,,,,,8477992,1,5,0,3,5v5,FALSE,FALSE,5,5,8474564,8478010,8476453,8478178,8479410,,,8474679,8479996,8480748,8474568,8474600,,,-74,-12,19.2,38.7,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010336,20232024,2023-10-10,2023020001,Hit,HIT,,2,295,905,1495,2105,Nashville Predators,away,18,8480748,Hitter,8478010,Hittee,,,,1,5,0,3,5v5,FALSE,FALSE,5,5,8474564,8478010,8476453,8478178,8479410,,,8474679,8479996,8480748,8474568,8474600,,,36,38,,,D,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
0.0118015147745609,20230200010337,20232024,2023-10-10,2023020001,Shot On Goal,SHOT_ON_GOAL,backhand,2,312,888,1512,2088,Tampa Bay Lightning,home,14,8478178,Shooter,,,,,8477424,1,5,0,3,5v5,FALSE,FALSE,5,5,8474564,8478010,8476453,8478178,8479410,,,8474679,8479996,8480748,8474568,8474600,,,91,17,17.1,96.7,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010338,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1519,2081,Nashville Predators,,,,,,,,,,1,5,0,3,,,,,,8474564,8478010,8476453,8478178,8479410,,,8474679,8479996,8480748,8474568,8478851,,,,,,,,,,,,,
,20230200010339,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1520,2080,Nashville Predators,,,,,,,,,,1,5,0,3,,,,,,8474564,8478010,8476453,8478178,8479410,,,8474679,8479996,8480748,8474151,8478851,,,,,,,,,,,,,
,20230200010340,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1521,2079,Nashville Predators,,,,,,,,,,1,5,0,3,,,,,,8474564,8478010,8476453,8478178,8479410,,,8479996,8481577,8480748,8474151,8478851,,,,,,,,,,,,,
,20230200010341,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1523,2077,Nashville Predators,,,,,,,,,,1,5,0,3,,,,,,8474564,8478010,8476453,8478178,8479410,,,8478438,8481577,8482146,8474151,8478851,,,,,,,,,,,,,
,20230200010342,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1530,2070,Tampa Bay Lightning,,,,,,,,,,1,5,0,3,,,,,,8474564,8478010,8476453,8478416,8479410,,,8478438,8481577,8482146,8474151,8478851,,,,,,,,,,,,,
,20230200010343,20232024,2023-10-10,2023020001,Hit,HIT,,2,339,861,1539,2061,Tampa Bay Lightning,home,14,8478416,Hitter,8481577,Hittee,,,,1,5,0,3,5v5,FALSE,FALSE,5,5,8474564,8478010,8476453,8478416,8479410,,,8478438,8481577,8482146,8474151,8478851,,,-93,32,,,D,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010344,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1553,2047,Tampa Bay Lightning,,,,,,,,,,1,5,0,3,,,,,,8474564,8478010,8477426,8475177,8478416,,,8478438,8481577,8482146,8474151,8478851,,,,,,,,,,,,,
,20230200010345,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1555,2045,Tampa Bay Lightning,,,,,,,,,,1,5,0,3,,,,,,8474564,8477426,8477839,8475177,8478416,,,8478438,8481577,8482146,8474151,8478851,,,,,,,,,,,,,
,20230200010346,20232024,2023-10-10,2023020001,Stoppage,STOPPAGE,,2,362,838,1562,2038,,,,,,,,,,,1,5,0,3,5v5,FALSE,FALSE,5,5,8474564,8477426,8477839,8475177,8478416,,,8478438,8481577,8482146,8474151,8478851,,,,,,,,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010347,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1562,2038,Nashville Predators,,,,,,,,,,1,5,0,3,,,,,,8474564,8477426,8477839,8475177,8478416,,,8476925,8478508,8476887,8474600,8475197,,,,,,,,,,,,,
,20230200010348,20232024,2023-10-10,2023020001,Change,CHANGE,,2,,,1562,2038,Tampa Bay Lightning,,,,,,,,,,1,5,0,3,,,,,,8479591,8477426,8477839,8475177,8478416,,,8476925,8478508,8476887,8474600,8475197,,,,,,,,,,,,,
,20230200010349,20232024,2023-10-10,2023020001,Faceoff,FACEOFF,,2,362,838,1562,2038,Nashville Predators,away,18,8476925,Winner,8477426,Loser,,,,1,5,0,3,5v5,FALSE,FALSE,5,5,8479591,8477426,8477839,8475177,8478416,,,8476925,8478508,8476887,8474600,8475197,,,-69,22,,,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010350,20232024,2023-10-10,2023020001,Blocked Shot,BLOCKED_SHOT,,2,366,834,1566,2034,Tampa Bay Lightning,home,14,8476887,Shooter,8477839,Blocker,,,,1,5,0,3,5v5,FALSE,FALSE,5,5,8479591,8477426,8477839,8475177,8478416,,,8476925,8478508,8476887,8474600,8475197,,,-48,1,,,D,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010351,20232024,2023-10-10,2023020001,Blocked Shot,BLOCKED_SHOT,,2,370,830,1570,2030,Tampa Bay Lightning,home,14,8478508,Shooter,8478416,Blocker,,,,1,5,0,3,5v5,FALSE,FALSE,5,5,8479591,8477426,8477839,8475177,8478416,,,8476925,8478508,8476887,8474600,8475197,,,-82,-16,,,D,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
